a-tlg0008.tlg001-13.6-s14043-w7	a-tlg0008.tlg001-13.6-s14043-w0	Athenaeus_Book13.tb.a.gz##64.0	a-tlg0008.	genre	subgenre	n-p---fn-	p-p---fn-	5	8	order	subtree	εἰμί
a-tlg0008.tlg001-13.15-s14212-w13	a-tlg0008.tlg001-13.15-s14212-w0	Athenaeus_Book13.tb.a.gz##233.0	a-tlg0008.	genre	subgenre	p-p---mn-	v-pppamn-	1	8	order	subtree	#Reconstructed
a-tlg0020.tlg002-706-s33383-w4	a-tlg0020.tlg002-706-s33383-w0	tlg0020.tlg002.perseus-grc1.tb.a.gz##425.0	a-tlg0020.	genre	subgenre	n-p---fn-	n-p---mg-	3	1	order	subtree	εἰμί1
a-tlg0012.tlg001-9.71-9.72-s96-w16	a-tlg0012.tlg001-9.71-9.72-s96-w0	tlg0012.tlg001.perseus-grc1.9.tb.a.gz##50.0	a-tlg0012.	genre	subgenre	n-p---fn-	a-p---fn-	4	1	order	subtree	#Reconstructed
a-tlg0012.tlg001-20.248-20.249-s17203-w4	a-tlg0012.tlg001-20.248-20.249-s17203-w0	tlg0012.tlg001.perseus-grc1.20.tb.a.gz##132.0	a-tlg0012.	genre	subgenre	n-s---fn-	a-s---fn-	3	1	order	subtree	εἰμί1
a-tlg0012.tlg001-18.309-s9134-w9	a-tlg0012.tlg001-18.309-s9134-w0	tlg0012.tlg001.perseus-grc1.18.tb.a.gz##179.0	a-tlg0012.	genre	subgenre	n-s---mn-	a-s---mn-	2	1	order	subtree	#Reconstructed
a-tlg0011.tlg005-21-22-s29660-w14	a-tlg0011.tlg005-21-22-s29660-w0	tlg0011.tlg005.perseus-grc2.tb.a.gz##9.0	a-tlg0011.	genre	subgenre	v--pna---	n-s---mn-	7	8	order	subtree	#Reconstructed
a-tlg0008.tlg001-13.28-s14418-w3	a-tlg0008.tlg001-13.28-s14418-w0	Athenaeus_Book13.tb.a.gz##439.0	a-tlg0008.	genre	subgenre	p-s---nn-	a-p---fa-	1	4	order	subtree	εἰμί
a-tlg0011.tlg005-1346-s30447-w3	a-tlg0011.tlg005-1346-s30447-w0	tlg0011.tlg005.perseus-grc2.tb.a.gz##796.0	a-tlg0011.	genre	subgenre	a-s---mn-	p-s---mn-	2	1	order	subtree	εἰμί1
a-tlg0085.tlg005-1541-s22667-w6	a-tlg0085.tlg005-1541-s22667-w0	tlg0085.tlg005.perseus-grc1.tb.a.gz##739.0	a-tlg0085.	genre	subgenre	p-s---mn-	v-sfpamn-	1	3	order	subtree	#Reconstructed
a-tlg0008.tlg001-13.95-s15452-w9	a-tlg0008.tlg001-13.95-s15452-w0	Athenaeus_Book13.tb.a.gz##1473.0	a-tlg0008.	genre	subgenre	n-s---mn-	p-s---mn-	4	7	order	subtree	#Reconstructed
a-tlg0085.tlg003-842-843-s1490-w4	a-tlg0085.tlg003-842-843-s1490-w0	tlg0085.tlg003.perseus-grc2.tb.a.gz##447.0	a-tlg0085.	genre	subgenre	p-p---nn-	n-p---nn-	3	1	order	subtree	εἰμί1
a-tlg0012.tlg001-7.280-7.281-s19963-w12	a-tlg0012.tlg001-7.280-7.281-s19963-w0	tlg0012.tlg001.perseus-grc1.7.tb.a.gz##146.0	a-tlg0012.	genre	subgenre	a-d---mn-	n-d---mn-	8	10	order	subtree	#Reconstructed
a-tlg0059.tlg001-urn:cts:greekLit:tlg0059.tlg001:1-s7281-w29	a-tlg0059.tlg001-urn:cts:greekLit:tlg0059.tlg001:1-s7281-w0	tlg0059.tlg001.perseus-grc1.tb.a.gz##270.0	a-tlg0059.	genre	subgenre	p-s---nn-	a-s---nn-	16	19	order	subtree	#Reconstructed
a-tlg0085.tlg002-878-886-s11896-w35	a-tlg0085.tlg002-878-886-s11896-w0	tlg0085.tlg002.perseus-grc2.tb.a.gz##380.0	a-tlg0085.	genre	subgenre	n-s---fn-	a-s---fn-	17	11	order	subtree	#Reconstructed
a-tlg0016.tlg001-1.183-s6746-w38	a-tlg0016.tlg001-1.183-s6746-w0	Herodotus_Book1.tb.a.gz##1290.0	a-tlg0016.	genre	subgenre	n-s---nn-	v-srpmnn-	13	18	order	subtree	#Reconstructed
a-tlg0003.tlg001-1.50.3-s23045-w1	a-tlg0003.tlg001-1.50.3-s23045-w0	Thucydides_Book1.tb.a.gz##303.0	a-tlg0003.	genre	subgenre	n-p---nn-	n-s---mn-	4	7	order	subtree	εἰμί
a-tlg0012.tlg001-8.102-8.104-s13307-w33	a-tlg0012.tlg001-8.102-8.104-s13307-w0	tlg0012.tlg001.perseus-grc1.8.tb.a.gz##55.0	a-tlg0012.	genre	subgenre	n-s---mn-	a-s---mn-	26	22	order	subtree	#Reconstructed
a-tlg0059.tlg001-urn:cts:greekLit:tlg0059.tlg001:1-s7328-w8	a-tlg0059.tlg001-urn:cts:greekLit:tlg0059.tlg001:1-s7328-w0	tlg0059.tlg001.perseus-grc1.tb.a.gz##317.0	a-tlg0059.	genre	subgenre	a-s---fn-	n-s---fn-	4	6	order	subtree	#Reconstructed
a-tlg0016.tlg001-1.105.3-s6211-w20	a-tlg0016.tlg001-1.105.3-s6211-w0	Herodotus_Book1.tb.a.gz##755.0	a-tlg0016.	genre	subgenre	n-p---mn-	v-papmmn-	19	22	order	subtree	εἰμί
a-tlg0020.tlg001-1.823-1.824-s10643-w17	a-tlg0020.tlg001-1.823-1.824-s10643-w0	tlg0020.tlg001.perseus-grc1.tb.a.gz##346.0	a-tlg0020.	genre	subgenre	n-p---mn-	a-p---mn-	12	13	order	subtree	#Reconstructed
a-tlg0012.tlg002-20.220-20.221-s8499-w14	a-tlg0012.tlg002-20.220-20.221-s8499-w0	tlg0012.tlg002.perseus-grc1.20.tb.a.gz##131.0	a-tlg0012.	genre	subgenre	p-s---nn-	a-s---nnc	1	3	order	subtree	#Reconstructed
a-tlg0020.tlg001-1.321-1.324-s10432-w40	a-tlg0020.tlg001-1.321-1.324-s10432-w0	tlg0020.tlg001.perseus-grc1.tb.a.gz##135.0	a-tlg0020.	genre	subgenre	n-s---fn-	a-s---fn-	26	24	order	subtree	#Reconstructed
a-tlg0008.tlg001-13.33-s14474-w7	a-tlg0008.tlg001-13.33-s14474-w0	Athenaeus_Book13.tb.a.gz##495.0	a-tlg0008.	genre	subgenre	a-s---nn-	a-s---nn-	4	5	order	subtree	#Reconstructed
a-tlg0020.tlg001-1.79-s10328-w4	a-tlg0020.tlg001-1.79-s10328-w0	tlg0020.tlg001.perseus-grc1.tb.a.gz##31.0	a-tlg0020.	genre	subgenre	p-s---fn-	a-s---fns	1	3	order	subtree	εἰμί1
a-tlg0085.tlg007-178-s5038-w8	a-tlg0085.tlg007-178-s5038-w0	tlg0085.tlg007.perseus-grc1.tb.a.gz##108.0	a-tlg0085.	genre	subgenre	a-s---mn-	a-s---mn-	4	5	order	subtree	#Reconstructed
a-tlg0020.tlg002-274-s33141-w11	a-tlg0020.tlg002-274-s33141-w0	tlg0020.tlg002.perseus-grc1.tb.a.gz##183.0	a-tlg0020.	genre	subgenre	n-s---nn-	n-s---nn-	1	4	order	subtree	#Reconstructed
a-tlg0008.tlg001-13.79-s15185-w19	a-tlg0008.tlg001-13.79-s15185-w0	Athenaeus_Book13.tb.a.gz##1206.0	a-tlg0008.	genre	subgenre	v--pna---	n-s---mn-	20	18	order	subtree	εἰμί
a-tlg0085.tlg002-878-886-s11896-w35	a-tlg0085.tlg002-878-886-s11896-w0	tlg0085.tlg002.perseus-grc2.tb.a.gz##380.0	a-tlg0085.	genre	subgenre	n-s---fn-	a-s---fn-	21	11	order	subtree	#Reconstructed
a-tlg0020.tlg002-238-s33115-w19	a-tlg0020.tlg002-238-s33115-w0	tlg0020.tlg002.perseus-grc1.tb.a.gz##157.0	a-tlg0020.	genre	subgenre	n-s---fn-	a-s---fns	14	17	order	subtree	#Reconstructed
a-tlg0012.tlg002-22.412-s994-w8	a-tlg0012.tlg002-22.412-s994-w0	tlg0012.tlg002.perseus-grc1.22.tb.a.gz##228.0	a-tlg0012.	genre	subgenre	v--pne---	a-s---fn-	6	2	order	subtree	#Reconstructed
a-tlg0003.tlg001-1.71.2-s23171-w15	a-tlg0003.tlg001-1.71.2-s23171-w0	Thucydides_Book1.tb.a.gz##429.0	a-tlg0003.	genre	subgenre	n-p---nn-	a-p---nn-	12	9	order	subtree	εἰμί
a-tlg0011.tlg005-1105-s30273-w10	a-tlg0011.tlg005-1105-s30273-w0	tlg0011.tlg005.perseus-grc2.tb.a.gz##622.0	a-tlg0011.	genre	subgenre	v--pna---	n-s---nn-	7	8	order	subtree	#Reconstructed
a-tlg0012.tlg002-10.463-10.465-s21876-w27	a-tlg0012.tlg002-10.463-10.465-s21876-w0	tlg0012.tlg002.perseus-grc1.10.tb.a.gz##280.0	a-tlg0012.	genre	subgenre	n-s---mn-	n-s---fd-	16	18	order	subtree	#Reconstructed
a-tlg0543.tlg001-10.43.10-s29044-w16	a-tlg0543.tlg001-10.43.10-s29044-w0	Polybius_Book10.tb.a.gz##433.0	a-tlg0543.	genre	subgenre	v--anm---	a-s---nn-	13	14	order	subtree	#Reconstructed
a-tlg0085.tlg004-515-s25697-w6	a-tlg0085.tlg004-515-s25697-w0	tlg0085.tlg004.perseus-grc2.tb.a.gz##234.0	a-tlg0085.	genre	subgenre	n-s---fn-	p-s---fn-	3	1	order	subtree	#Reconstructed
a-tlg0011.tlg004-16-19-s7445-w25	a-tlg0011.tlg004-16-19-s7445-w0	tlg0011.tlg004.perseus-grc1.tb.a.gz##8.0	a-tlg0011.	genre	subgenre	p-p---mn-	v-pppamn-	1	6	order	subtree	#Reconstructed
a-tlg0543.tlg001-1.4-s12282-w51	a-tlg0543.tlg001-1.4-s12282-w0	Polybius_Book1.tb.a.gz##31.0	a-tlg0543.	genre	subgenre	v--ana---	a-s---nn-	13	11	order	subtree	#Reconstructed
a-tlg0016.tlg001-1.31-s5650-w18	a-tlg0016.tlg001-1.31-s5650-w0	Herodotus_Book1.tb.a.gz##194.0	a-tlg0016.	genre	subgenre	n-s---fn-	p-s---fn-	14	16	order	subtree	#Reconstructed
a-tlg0085.tlg005-1655-s22726-w10	a-tlg0085.tlg005-1655-s22726-w0	tlg0085.tlg005.perseus-grc1.tb.a.gz##798.0	a-tlg0085.	genre	subgenre	p-p---nn-	a-p---na-	3	5	order	subtree	#Reconstructed
a-tlg0016.tlg001-1.174-s6686-w14	a-tlg0016.tlg001-1.174-s6686-w0	Herodotus_Book1.tb.a.gz##1230.0	a-tlg0016.	genre	subgenre	n-s---mn-	d--------	13	11	order	subtree	εἰμί
a-tlg0012.tlg002-13.15-s25236-w8	a-tlg0012.tlg002-13.15-s25236-w0	tlg0012.tlg002.perseus-grc1.13.tb.a.gz##8.0	a-tlg0012.	genre	subgenre	v--ane---	a-s---nn-	5	1	order	subtree	#Reconstructed
a-tlg0016.tlg001-1.42-s5743-w7	a-tlg0016.tlg001-1.42-s5743-w0	Herodotus_Book1.tb.a.gz##287.0	a-tlg0016.	genre	subgenre	v--pna---	v-srpann-	12	6	order	subtree	εἰμί
a-tlg0011.tlg005-1251-1252-s30391-w12	a-tlg0011.tlg005-1251-1252-s30391-w0	tlg0011.tlg005.perseus-grc2.tb.a.gz##740.0	a-tlg0011.	genre	subgenre	v--rne---	n-s---nn-	9	10	order	subtree	#Reconstructed
a-tlg0085.tlg001-749-s18510-w5	a-tlg0085.tlg001-749-s18510-w0	tlg0085.tlg001.perseus-grc2.tb.a.gz##358.0	a-tlg0085.	genre	subgenre	n-s---fn-	a-s---nn-	1	3	order	subtree	#Reconstructed
a-tlg0011.tlg005-1019-1020-s30216-w10	a-tlg0011.tlg005-1019-1020-s30216-w0	tlg0011.tlg005.perseus-grc2.tb.a.gz##565.0	a-tlg0011.	genre	subgenre	n-s---nn-	a-s---nn-	7	6	order	subtree	#Reconstructed
a-tlg0008.tlg001-13.55-s14855-w7	a-tlg0008.tlg001-13.55-s14855-w0	Athenaeus_Book13.tb.a.gz##876.0	a-tlg0008.	genre	subgenre	v--pna---	a-s---nn-	5	6	order	subtree	εἰμί
a-tlg0008.tlg001-13.93-s15425-w3	a-tlg0008.tlg001-13.93-s15425-w0	Athenaeus_Book13.tb.a.gz##1446.0	a-tlg0008.	genre	subgenre	p-s---nn-	a-s---nnc	1	7	order	subtree	εἰμί
a-tlg0543.tlg001-1.57-s12902-w46	a-tlg0543.tlg001-1.57-s12902-w0	Polybius_Book1.tb.a.gz##651.0	a-tlg0543.	genre	subgenre	v--pna---	a-s---nn-	34	47	order	subtree	εἰμί
a-tlg0012.tlg002-24.433-24.435-s21275-w5	a-tlg0012.tlg002-24.433-24.435-s21275-w0	tlg0012.tlg002.perseus-grc1.24.tb.a.gz##222.0	a-tlg0012.	genre	subgenre	p-p---nn-	n-s---fn-	3	1	order	subtree	εἰμί1
a-tlg0540.tlg012-84-s21557-w30	a-tlg0540.tlg012-84-s21557-w0	Lysias_Oration12.tb.a.gz##205.0	a-tlg0540.	genre	subgenre	v--ana---	a-s---nn-	21	17	order	subtree	#Reconstructed
a-tlg0085.tlg001-328-s18302-w8	a-tlg0085.tlg001-328-s18302-w0	tlg0085.tlg001.perseus-grc2.tb.a.gz##150.0	a-tlg0085.	genre	subgenre	a-p---nn-	a-p---nn-	6	4	order	subtree	#Reconstructed
a-tlg0016.tlg001-1.183-s6746-w1	a-tlg0016.tlg001-1.183-s6746-w0	Herodotus_Book1.tb.a.gz##1290.0	a-tlg0016.	genre	subgenre	n-s---mn-	d--------	10	9	order	subtree	εἰμί
a-tlg0008.tlg001-13.78-s15177-w1	a-tlg0008.tlg001-13.78-s15177-w0	Athenaeus_Book13.tb.a.gz##1198.0	a-tlg0008.	genre	subgenre	n-s---mn-	p-s---mn-	4	5	order	subtree	εἰμί
a-tlg0540.tlg001-1-50-s21022-w3	a-tlg0540.tlg001-1-50-s21022-w0	Lysias_Oration1.tb.a.gz##103.0	a-tlg0540.	genre	subgenre	p-s---fn-	a-s---fns	1	9	order	subtree	εἰμί
a-tlg0011.tlg002-332-s18844-w9	a-tlg0011.tlg002-332-s18844-w0	tlg0011.tlg002.perseus-grc2.tb.a.gz##163.0	a-tlg0011.	genre	subgenre	a-p---nn-	a-p---nn-	3	1	order	subtree	#Reconstructed
a-tlg0008.tlg001-13.45-s14661-w11	a-tlg0008.tlg001-13.45-s14661-w0	Athenaeus_Book13.tb.a.gz##682.0	a-tlg0008.	genre	subgenre	p-s---nn-	a-s---nn-	1	3	order	subtree	#Reconstructed
a-tlg0543.tlg001-9.26.10-s26318-w24	a-tlg0543.tlg001-9.26.10-s26318-w0	Polybius_Book9.tb.a.gz##239.0	a-tlg0543.	genre	subgenre	v--anm---	a-s---nn-	6	5	order	subtree	#Reconstructed
a-tlg0007.tlg015--s27384-w12	a-tlg0007.tlg015--s27384-w0	Plutarch_Alcibiades.tb.a.gz##380.0	a-tlg0007.	genre	subgenre	v3siia---	a-s---nn-	6	11	order	subtree	εἰμί
a-tlg0008.tlg001-13.51-s14792-w25	a-tlg0008.tlg001-13.51-s14792-w0	Athenaeus_Book13.tb.a.gz##813.0	a-tlg0008.	genre	subgenre	n-s---fn-	n-s---nn-	24	15	order	subtree	εἰμί
a-tlg0085.tlg005-1369-s22588-w9	a-tlg0085.tlg005-1369-s22588-w0	tlg0085.tlg005.perseus-grc1.tb.a.gz##660.0	a-tlg0085.	genre	subgenre	v--pna---	r--------	3	7	order	subtree	#Reconstructed
a-tlg0008.tlg001-13.9-s14121-w4	a-tlg0008.tlg001-13.9-s14121-w0	Athenaeus_Book13.tb.a.gz##142.0	a-tlg0008.	genre	subgenre	n-s---fn-	a-s---nn-	5	3	order	subtree	εἰμί
a-tlg0012.tlg001-19.182-19.183-s26877-w14	a-tlg0012.tlg001-19.182-19.183-s26877-w0	tlg0012.tlg001.perseus-grc1.19.tb.a.gz##104.0	a-tlg0012.	genre	subgenre	v--anm---	a-s---nn-	8	5	order	subtree	#Reconstructed
a-tlg0008.tlg001-12.29-s16060-w16	a-tlg0008.tlg001-12.29-s16060-w0	Athenaeus_Book12.tb.a.gz##373.0	a-tlg0008.	genre	subgenre	l-p---fn-	a-p---fn-	8	10	order	subtree	#Reconstructed
a-tlg0012.tlg002-2.60-s3390-w9	a-tlg0012.tlg002-2.60-s3390-w0	tlg0012.tlg002.perseus-grc1.2.tb.a.gz##34.0	a-tlg0012.	genre	subgenre	p-p---mn-	a-p---mn-	1	6	order	subtree	#Reconstructed
a-tlg0011.tlg005-343-344-s29797-w14	a-tlg0011.tlg005-343-344-s29797-w0	tlg0011.tlg005.perseus-grc2.tb.a.gz##146.0	a-tlg0011.	genre	subgenre	n-p---nn-	a-p---nn-	5	7	order	subtree	#Reconstructed
a-tlg0085.tlg001-468-469-s18385-w14	a-tlg0085.tlg001-468-469-s18385-w0	tlg0085.tlg001.perseus-grc2.tb.a.gz##233.0	a-tlg0085.	genre	subgenre	n-p---nn-	a-p---nn-	5	4	order	subtree	#Reconstructed
a-tlg0012.tlg002-7.310-s13959-w6	a-tlg0012.tlg002-7.310-s13959-w0	tlg0012.tlg002.perseus-grc1.7.tb.a.gz##161.0	a-tlg0012.	genre	subgenre	a-p---nn-	a-p---nnc	3	1	order	subtree	#Reconstructed
a-tlg0012.tlg001-14.81-s28376-w9	a-tlg0012.tlg001-14.81-s28376-w0	tlg0012.tlg001.perseus-grc1.14.tb.a.gz##44.0	a-tlg0012.	genre	subgenre	v3sasa---	a-s---nnc	4	1	order	subtree	#Reconstructed
a-tlg0085.tlg006-298-s31559-w6	a-tlg0085.tlg006-298-s31559-w0	tlg0085.tlg006.perseus-grc2.tb.a.gz##162.0	a-tlg0085.	genre	subgenre	n-s---nn-	a-s---nn-	5	7	order	subtree	εἰμί1
a-tlg0008.tlg001-13.16-s14220-w20	a-tlg0008.tlg001-13.16-s14220-w0	Athenaeus_Book13.tb.a.gz##241.0	a-tlg0008.	genre	subgenre	n-s---nn-	a-s---nn-	13	11	order	subtree	#Reconstructed
a-tlg0060.tlg001-11.11.2-s9435-w14	a-tlg0060.tlg001-11.11.2-s9435-w0	DiodorusSic_Book11.tb.a.gz##129.0	a-tlg0060.	genre	subgenre	n-s---fn-	n-s---fn-	5	6	order	subtree	#Reconstructed
a-tlg0012.tlg002-21.207-21.208-s20466-w19	a-tlg0012.tlg002-21.207-21.208-s20466-w0	tlg0012.tlg002.perseus-grc1.21.tb.a.gz##105.0	a-tlg0012.	genre	subgenre	p-s---mn-	p-s---mn-	7	5	order	subtree	#Reconstructed
a-tlg0085.tlg006-174-s31490-w4	a-tlg0085.tlg006-174-s31490-w0	tlg0085.tlg006.perseus-grc2.tb.a.gz##93.0	a-tlg0085.	genre	subgenre	p-s---mn-	a-s---mn-	3	7	order	subtree	εἰμί1
a-tlg0012.tlg001-21.482-21.484-s4255-w24	a-tlg0012.tlg001-21.482-21.484-s4255-w0	tlg0012.tlg001.perseus-grc1.21.tb.a.gz##274.0	a-tlg0012.	genre	subgenre	p-s---fn-	a-s---fn-	3	1	order	subtree	#Reconstructed
a-tlg0085.tlg002-647-s11768-w8	a-tlg0085.tlg002-647-s11768-w0	tlg0085.tlg002.perseus-grc2.tb.a.gz##252.0	a-tlg0085.	genre	subgenre	n-s---mn-	a-s---mn-	6	5	order	subtree	#Reconstructed
a-tlg0012.tlg001-17.415-17.417-s30795-w19	a-tlg0012.tlg001-17.415-17.417-s30795-w0	tlg0012.tlg001.perseus-grc1.17.tb.a.gz##215.0	a-tlg0012.	genre	subgenre	v--pne---	a-s---nn-	7	6	order	subtree	#Reconstructed
a-tlg0543.tlg001-10.43.3-s29037-w13	a-tlg0543.tlg001-10.43.3-s29037-w0	Polybius_Book10.tb.a.gz##426.0	a-tlg0543.	genre	subgenre	v--pna---	a-s---nn-	14	12	order	subtree	εἰμί
a-tlg0085.tlg005-206-211-s21988-w29	a-tlg0085.tlg005-206-211-s21988-w0	tlg0085.tlg005.perseus-grc1.tb.a.gz##60.0	a-tlg0085.	genre	subgenre	v--anm---	n-s---fn-	7	4	order	subtree	#Reconstructed
a-tlg0012.tlg002-8.479-8.481-s20867-w8	a-tlg0012.tlg002-8.479-8.481-s20867-w0	tlg0012.tlg002.perseus-grc1.8.tb.a.gz##269.0	a-tlg0012.	genre	subgenre	n-p---mn-	a-p---mn-	5	7	order	subtree	εἰμί1
a-tlg0012.tlg001-24.413-24.415-s28128-w27	a-tlg0012.tlg001-24.413-24.415-s28128-w0	tlg0012.tlg001.perseus-grc1.24.tb.a.gz##227.0	a-tlg0012.	genre	subgenre	n-s---fn-	a-s---fn-	4	1	order	subtree	#Reconstructed
a-tlg0543.tlg001-10.45.3-s29064-w11	a-tlg0543.tlg001-10.45.3-s29064-w0	Polybius_Book10.tb.a.gz##453.0	a-tlg0543.	genre	subgenre	p-s---nn-	v-srpenn-	10	12	order	subtree	εἰμί
a-tlg0016.tlg001-1.32-s5681-w24	a-tlg0016.tlg001-1.32-s5681-w0	Herodotus_Book1.tb.a.gz##225.0	a-tlg0016.	genre	subgenre	p-s---mn-	a-s---mn-	15	23	order	subtree	εἰμί
a-tlg0543.tlg001-1.65-s12987-w23	a-tlg0543.tlg001-1.65-s12987-w0	Polybius_Book1.tb.a.gz##736.0	a-tlg0543.	genre	subgenre	v--ana---	a-s---ma-	26	22	order	subtree	εἰμί
a-tlg0008.tlg001-13.7-s14073-w2	a-tlg0008.tlg001-13.7-s14073-w0	Athenaeus_Book13.tb.a.gz##94.0	a-tlg0008.	genre	subgenre	n-p---mn-	a-p---mn-	4	6	order	subtree	εἰμί
a-tlg0020.tlg001-1.721-s10599-w10	a-tlg0020.tlg001-1.721-s10599-w0	tlg0020.tlg001.perseus-grc1.tb.a.gz##302.0	a-tlg0020.	genre	subgenre	?	a-s---nn-	11	1	order	subtree	#Reconstructed
a-tlg0012.tlg002-19.175-s527-w8	a-tlg0012.tlg002-19.175-s527-w0	tlg0012.tlg002.perseus-grc1.19.tb.a.gz##108.0	a-tlg0012.	genre	subgenre	n-s---fn-	v-srpefn-	4	5	order	subtree	#Reconstructed
a-tlg0012.tlg001-19.319-19.321-s26945-w20	a-tlg0012.tlg001-19.319-19.321-s26945-w0	tlg0012.tlg001.perseus-grc1.19.tb.a.gz##172.0	a-tlg0012.	genre	subgenre	n-s---nn-	a-s---nn-	10	11	order	subtree	#Reconstructed
a-tlg0012.tlg002-16.88-16.89-s29431-w19	a-tlg0012.tlg002-16.88-16.89-s29431-w0	tlg0012.tlg002.perseus-grc1.16.tb.a.gz##61.0	a-tlg0012.	genre	subgenre	v--ana---	a-s---nn-	1	3	order	subtree	#Reconstructed
a-tlg0012.tlg002-4.206-4.211-s27538-w50	a-tlg0012.tlg002-4.206-4.211-s27538-w0	tlg0012.tlg002.perseus-grc1.4.tb.a.gz##103.0	a-tlg0012.	genre	subgenre	n-s---mn-	a-s---mn-	14	13	order	subtree	#Reconstructed
a-tlg0059.tlg001-urn:cts:greekLit:tlg0059.tlg001:1-s7406-w8	a-tlg0059.tlg001-urn:cts:greekLit:tlg0059.tlg001:1-s7406-w0	tlg0059.tlg001.perseus-grc1.tb.a.gz##395.0	a-tlg0059.	genre	subgenre	v3ppia---	a-s---nn-	4	6	order	subtree	#Reconstructed
a-tlg0085.tlg004-909-910-s25875-w13	a-tlg0085.tlg004-909-910-s25875-w0	tlg0085.tlg004.perseus-grc2.tb.a.gz##412.0	a-tlg0085.	genre	subgenre	n-s---mn-	n-s---mn-	10	9	order	subtree	#Reconstructed
a-tlg0003.tlg001-1.33.2-s22942-w54	a-tlg0003.tlg001-1.33.2-s22942-w0	Thucydides_Book1.tb.a.gz##200.0	a-tlg0003.	genre	subgenre	p-s---fn-	a-s---fnc	5	8	order	subtree	#Reconstructed
a-tlg0012.tlg001-22.73-s20116-w9	a-tlg0012.tlg001-22.73-s20116-w0	tlg0012.tlg001.perseus-grc1.22.tb.a.gz##36.0	a-tlg0012.	genre	subgenre	a-p---nn-	a-p---nn-	1	3	order	subtree	#Reconstructed
a-tlg0085.tlg002-737-s11828-w10	a-tlg0085.tlg002-737-s11828-w0	tlg0085.tlg002.perseus-grc2.tb.a.gz##312.0	a-tlg0085.	genre	subgenre	a-s---nn-	a-s---nn-	7	8	order	subtree	#Reconstructed
a-tlg0085.tlg004-1037-1038-s25944-w15	a-tlg0085.tlg004-1037-1038-s25944-w0	tlg0085.tlg004.perseus-grc2.tb.a.gz##481.0	a-tlg0085.	genre	subgenre	n-s---nn-	a-s---nn-	4	1	order	subtree	#Reconstructed
a-tlg0011.tlg001-749-s3070-w11	a-tlg0011.tlg001-749-s3070-w0	tlg0011.tlg001.perseus-grc2.tb.a.gz##383.0	a-tlg0011.	genre	subgenre	v--pna---	n-s---nn-	8	9	order	subtree	#Reconstructed
a-tlg0012.tlg001-5.724-5.725-s32556-w16	a-tlg0012.tlg001-5.724-5.725-s32556-w0	tlg0012.tlg001.perseus-grc1.5.tb.a.gz##388.0	a-tlg0012.	genre	subgenre	n-s---fn-	a-s---fn-	4	3	order	subtree	#Reconstructed
a-tlg0011.tlg002-877-880-s19133-w11	a-tlg0011.tlg002-877-880-s19133-w0	tlg0011.tlg002.perseus-grc2.tb.a.gz##452.0	a-tlg0011.	genre	subgenre	v--pna---	n-s---fn-	8	7	order	subtree	#Reconstructed
a-tlg0016.tlg001-1.89.2-s6089-w5	a-tlg0016.tlg001-1.89.2-s6089-w0	Herodotus_Book1.tb.a.gz##633.0	a-tlg0016.	genre	subgenre	n-p---mn-	a-p---mn-	1	6	order	subtree	εἰμί
a-tlg0016.tlg001-1.88.3-s6084-w8	a-tlg0016.tlg001-1.88.3-s6084-w0	Herodotus_Book1.tb.a.gz##628.0	a-tlg0016.	genre	subgenre	p-s---nn-	p-s---md-	1	3	order	subtree	#Reconstructed
a-tlg0016.tlg001-1.32-s5667-w5	a-tlg0016.tlg001-1.32-s5667-w0	Herodotus_Book1.tb.a.gz##211.0	a-tlg0016.	genre	subgenre	n-s---mn-	n-s---fn-	6	7	order	subtree	εἰμί
a-tlg0011.tlg002-722-723-s19054-w20	a-tlg0011.tlg002-722-723-s19054-w0	tlg0011.tlg002.perseus-grc2.tb.a.gz##373.0	a-tlg0011.	genre	subgenre	v--pna---	a-s---nn-	18	16	order	subtree	#Reconstructed
a-tlg0012.tlg001-13.773-s17743-w7	a-tlg0012.tlg001-13.773-s17743-w0	tlg0012.tlg001.perseus-grc1.13.tb.a.gz##406.0	a-tlg0012.	genre	subgenre	n-s---mn-	a-s---mn-	5	3	order	subtree	#Reconstructed
a-tlg0020.tlg002-765-s33410-w11	a-tlg0020.tlg002-765-s33410-w0	tlg0020.tlg002.perseus-grc1.tb.a.gz##452.0	a-tlg0020.	genre	subgenre	n-s---fa-	a-s---fa-	1	3	order	subtree	#Reconstructed
a-tlg0012.tlg002-4.149-4.150-s27508-w17	a-tlg0012.tlg002-4.149-4.150-s27508-w0	tlg0012.tlg002.perseus-grc1.4.tb.a.gz##73.0	a-tlg0012.	genre	subgenre	n-p---mn-	p-p---mn-	4	3	order	subtree	#Reconstructed
a-tlg0059.tlg001-urn:cts:greekLit:tlg0059.tlg001:1-s7249-w6	a-tlg0059.tlg001-urn:cts:greekLit:tlg0059.tlg001:1-s7249-w0	tlg0059.tlg001.perseus-grc1.tb.a.gz##238.0	a-tlg0059.	genre	subgenre	a-s---nn-	a-s---nn-	4	5	order	subtree	εἰμί1
a-tlg0012.tlg002-15.392-s24713-w6	a-tlg0012.tlg002-15.392-s24713-w0	tlg0012.tlg002.perseus-grc1.15.tb.a.gz##224.0	a-tlg0012.	genre	subgenre	n-p---fn-	a-p---fn-	3	4	order	subtree	#Reconstructed
